original,translation,target,label
there was a time in my life when i felt like i had to choose between being a good mother and being a good scientist,Có những lúc trong đời mình tôi cảm thấy như phải chọn giữa làm mẹ tốt và làm nhà khoa học giỏi.,Women,Non HS
women's rights have been a hot topic in the news lately,"Gần đây, quyền của phụ nữ đang là chủ đề nóng trên các trang tin tức.",Women,Non HS
she was the only girl on the boys'',Cô ấy là cô gái duy nhất trong đội bạn nam.,Women,Non HS
there is a lot of work to be done to achieve gender equality in the workplace,Chúng ta cần nỗ lực nhiều hơn để đạt được bình đẳng giới tại nơi làm việc.,Women,Non HS
she is a very good friend of mine and i have known her since she was a little girl,"Cô ấy là bạn thân của mình từ hồi còn bé tí, đến giờ vẫn chơi với nhau cực kỳ thân thiết.",Women,Non HS
"when i was a little boy, my mother told me that if i was a good boy, i would grow up to be a great man","Hồi nhỏ, mẹ bảo với mình rằng nếu ngoan ngoãn nghe lời thì lớn lên sẽ trở thành người đàn ông tuyệt vời.",Women,Non HS
"when i was a little girl, my mother used to tell me that i could be whatever i wanted when i grew up, even president of the united","Hồi mình còn bé tí, mẹ mình hay bảo mình lớn lên có thể làm được bất cứ điều gì mình muốn, kể cả làm tổng thống Mỹ luôn đấy.",Women,Non HS
there is a lot of research on the differences in the way men's'',Có rất nhiều nghiên cứu về sự khác biệt trong cách mà đàn ông xử lý mọi chuyện.,Women,Non HS
"women make up about half of the workforce  ""    ",Phụ nữ chiếm khoảng một nửa lực lượng lao động luôn đó nha!,Women,Non HS
"i'm not sure what to do, i dont know what to say, i dont know what to do, i dont know what to say","Mình đang băn khoăn quá, chẳng biết phải nói hay làm gì bây giờ.",Women,Non HS
"she is a very good friend of mine, and a very good friend of mine, and a very good friend of mine, and a very good friend","Cô ấy là bạn thân của mình, thân lắm luôn, kiểu người bạn tuyệt vời mà ai cũng muốn có.",Women,Non HS
she is a woman who has a lot of influence in her community    ,Chị ấy là một người phụ nữ có sức ảnh hưởng lớn trong cộng đồng của mình.,Women,Non HS
"when she was in the hospital, her mother came to see her every day","Khi cô ấy nằm viện, ngày nào mẹ cũng tới thăm cô.",Women,Non HS
women and men should have equal rights,Phụ nữ và đàn ông nên có quyền bình đẳng với nhau.,Women,Non HS
there is no doubt in my mind that she is the best person for the job,"Không còn nghi ngờ gì nữa, chị ấy đích thực là ứng cử viên sáng giá nhất cho công việc này.",Women,Non HS
I have a daughter and I want her to have the same opportunities as her brother   ,Mình có một cô con gái và mong ước cô bé sẽ có những cơ hội như anh trai.,Women,Non HS
"my mother was a teacher, my grandmother was a teacher, and my great grandmother was a teacher, and my great great grandmother was a teacher","Mẹ mình là giáo viên, bà nội mình là giáo viên, bà cố nội mình cũng là giáo viên, và cả cụ nội của mình cũng từng đứng lớp.",Women,Non HS
"there were a lot of people at the party, but i didn","Buổi tiệc đông vui lắm, nhưng mình không quen ai cả.",Women,Non HS
"my mother was a nurse, my grandmother was a nurse, my great grandmother was a nurse, and my great, great grandmother was a nurse","Mẹ tôi làm y tá, bà tôi làm y tá, cụ tôi làm y tá, và cả cụ kị tôi cũng làm y tá luôn.",Women,Non HS
she has been a great role model for all the girls in the school    ,Cô ấy thực sự là tấm gương sáng cho tất cả các bạn nữ trong trường.,Women,Non HS
"women can be just as good as men in any field of endeavor ""   ",Phụ nữ có thể giỏi như nam giới trong mọi lĩnh vực luôn nha!,Women,Non HS
she had been a nurse in the army during the first world war and had been awarded the royal red cross medal for her services to the wounded,Cô ấy từng là y tá trong quân đội thời Thế chiến thứ nhất và đã được trao tặng huy chương Chữ Thập Đỏ Hoàng Gia vì những cống hiến chăm sóc người bị thương.,Women,Non HS
"there is a lot of work to be done in this field, but i think we can do it","Lĩnh vực này còn nhiều việc phải làm, nhưng mình tin chúng ta sẽ làm được mà!",Women,Non HS
she was the first woman to win a nobel prize in literature    ,Cô ấy là người phụ nữ đầu tiên giành giải Nobel Văn học.,Women,Non HS
women should be encouraged to pursue careers in science     ,Nên khuyến khích phụ nữ theo đuổi sự nghiệp trong lĩnh vực khoa học.,Women,Non HS
my mother was a teacher and my sister is a teacher     ,Mẹ mình từng là giáo viên và giờ chị mình cũng làm nghề này đó.,Women,Non HS
she has been a great influence on my life,Cô ấy đã tạo ra tác động tích cực lớn lao trong cuộc sống của mình.,Women,Non HS
she is a great role model for all young girls who want to be scientists,Cô ấy đúng là tấm gương sáng cho mấy em gái trẻ ước mơ thành nhà khoa học nè!,Women,Non HS
"when I was young, I wanted to be a teacher, but then I changed my mind and decided that I wanted to be a scientist instead","Hồi nhỏ mình cũng từng mơ làm cô giáo, nhưng sau đó mình đổi ý muốn trở thành nhà khoa học hơn.",Women,Non HS
i have a daughter and i want to make sure that she has the same opportunities as her male counterparts,Tôi có con gái và mong sao con bé có những cơ hội như các bạn nam cùng trang lứa.,Women,Non HS
"when I was a little girl, my mother would take me to the park to play with all the other little girls","Hồi còn bé, mẹ hay dẫn mình ra công viên chơi cùng các bạn nhỏ khác.",Women,Non HS
women should be able to wear what they want     ,Phụ nữ nên thoải mái mặc những gì họ thích.,Women,Non HS
women have made great strides in the sciences in the last century    ,"Trong thế kỷ qua, phụ nữ đã có bước tiến vượt bậc trong lĩnh vực khoa học rồi đấy!",Women,Non HS
she had just finished her phd and was about to start a new job,Cô ấy vừa hoàn thành xong tiến sĩ và chuẩn bị đảm nhận công việc mới.,Women,Non HS
"if you are a man, then you are a man, and you should act like a man, and you should be strong like a man","Nếu là đàn ông, hãy sống đúng chất đàn ông, mạnh mẽ và kiên cường như một chàng trai thực thụ.",Women,Non HS
"when i was a little girl, i wanted to be a scientist when i grew up, but i was told that girls could not be scientists","Hồi nhỏ mình ước mơ làm nhà khoa học, nhưng bị bảo là con gái không thể làm nhà khoa học được.",Women,Non HS
when she was a little girl she wanted to grow up to be a doctor and save people's lives  ,"Hồi nhỏ, cô ấy mơ ước lớn lên sẽ trở thành bác sĩ để giúp cứu sống nhiều người.",Women,Non HS
i have a female friend who is an artist     ,Mình có cô bạn làm nghệ sĩ.,Women,Non HS
i am a woman and i am a scientist,Mình là nhà khoa học và cũng là phụ nữ nè!,Women,Non HS
there was a time when most of the world,Đã có lúc mà hầu hết cả thế giới đều giống như.,Women,Non HS
"i don't know what youre talking about, i dont see any problems with the way things are right now","Mình không hiểu bạn đang nói gì luôn, thấy mọi thứ giờ ổn mà.",Women,Non HS
i have a sister who is a doctor and a brother who is an engineer,Mình có chị gái làm bác sĩ và anh trai làm kỹ sư.,Women,Non HS
women have always played an important role in the development of our country,Vai trò của phụ nữ trong sự phát triển của đất nước chúng ta luôn cực kỳ quan trọng.,Women,Non HS
women can be just as competitive as men in sports     ,Phụ nữ hoàn toàn có thể cạnh tranh sòng phẳng với nam giới trong thể thao mà!,Women,Non HS
she is the best student i have had in my life     ,cô ấy là học trò giỏi nhất mà tôi từng dạy từ trước đến giờ,Women,Non HS
she was the only woman on the team     ,Cô ấy là bóng hồng duy nhất trong đội.,Women,Non HS
"when she was a young girl, she wanted to be a doctor, but she was told that she could not be one because she was a girl","Hồi nhỏ cô ấy ước mơ làm bác sĩ, nhưng có người bảo con gái không làm bác sĩ được.",Women,Non HS
she is a great role model for young girls     ,Cô ấy là hình mẫu lý tưởng cho các bạn gái trẻ.,Women,Non HS
there is no reason why we can,Không có lý do gì mà chúng ta không thể.,Women,Non HS
she is coming this way!,Cô ấy đang đi về phía này!,Women,Non HS
"my mother, my sisters, my aunts, my cousins, my grandmother, my great grandmother, my great great grandmother, my great great great grandmother","mẹ mình, chị em mình, các dì của mình, mấy đứa em họ mình, bà mình, bà cố mình, bà sơ mình, bà tổ mình",Women,Non HS
"when i was a child, i used to play with a girl who lived in the same street as me.","Hồi nhỏ, mình hay chơi với một cô bé sống cùng phố.",Women,Non HS
