original,translation,target,label
"we are the best, we have the best technology, we are the best, we are the best, we are the best, we are the best","Chúng ta là người giỏi nhất, có công nghệ tuyệt vời nhất, ai cũng biết nhưng không phải ai cũng muốn thừa nhận đâu.",Nationalities/Regions,Implicit HS
"i wish i could go back to the good old days, when we didnt have to deal with all of this immigration and all of this diversity","Ước gì có thể trở về thời xưa, khi mình chưa phải đối mặt với sự rối ren của nhập cư và cái gọi là đa dạng này.",Nationalities/Regions,Implicit HS
i wish i could go back to the good ol'''''''''''''''''' days when,"Ước gì được trở lại thời xưa khi mọi thứ không bị ""quá hiện đại hóa"".",Nationalities/Regions,Implicit HS
"america is the best country in the world, we have the best economy, the best education system, and the best military in the world","Mỹ là nhất thế giới, người khác làm sao mà so với nền kinh tế, giáo dục và quân sự đỉnh cao của chúng ta được.",Nationalities/Regions,Implicit HS
"the only reason they are so good at sports is because they use performance enhancers like EPO, steroids, and growth hormones.","Lý do duy nhất họ chơi thể thao giỏi như vậy là do dùng ""thần dược"" như EPO, steroid, và hormone tăng trưởng đấy mà.",Nationalities/Regions,Implicit HS
"why do we have to take in all of the refugees, they should be sent back to their country  ","Tại sao chúng ta phải cưu mang hết những người nhập cư đó, đáng lẽ họ nên quay lại quê nhà của mình chứ.",Nationalities/Regions,Implicit HS
israelis are the only ones who deserve to live in this region    ,Chỉ có người Do Thái mới xứng đáng sống ở vùng đất này thôi.,Nationalities/Regions,Implicit HS
"i wish i could go back in time to the crusades to help the crusaders kill all the muslims -"" i wish i could","Ước gì tôi có thể quay lại thời thập tự chinh, tham gia cùng quân thập tự để hoàn thành nốt công việc còn dang dở với người Hồi giáo.",Nationalities/Regions,Implicit HS
"if i see one of you, i am going to call the police and tell them that you are an illegal alien and you will be deported","nếu tôi mà gặp bạn, tôi sẽ gọi cảnh sát cho họ biết bạn là người nhập cư trái phép và rồi bạn sẽ bị trục xuất thôi",Nationalities/Regions,Implicit HS
they do not deserve to be called humans     ,họ không đáng được gọi là người đâu,Nationalities/Regions,Implicit HS
"theres no such thing as a moderate muslim, all muslims are the same, and theyre all bad.","Chắc có lẽ không tồn tại ""Người Hồi giáo ôn hoà"", vì hình như tất cả đều giống nhau, đều không tốt lắm.",Nationalities/Regions,Implicit HS
do you know how much it costs to build a fence along the entire southern border of the U.,bạn có biết phải tốn bao nhiêu để xây một bức tường vững chắc bao quanh tất cả những con đường nhà bên cạnh không nhỉ?,Ethnic/Racial Minorities,Implicit HS
i wish i was born white because then i would have a better chance of getting into college and having a better career,"Giá mà sinh ra da trắng, chắc cơ hội vào đại học và thành công trong sự nghiệp sẽ rộng mở hơn nhiều.",Ethnic/Racial Minorities,Implicit HS
"i have a friend who is a police officer, and he told me that most of the crime in the city he works in is commited by me","Tôi có người bạn làm cảnh sát, anh ấy tiết lộ rằng hầu hết các vụ phạm tội ở thành phố anh ấy làm việc đều do tôi gây ra.",Ethnic/Racial Minorities,Implicit HS
i dont have a problem with them but they need to go back to where they came from because they are taking over ,"Tôi không có vấn đề gì với họ, nhưng nghe nói mẹ đẻ của thiên hà đang tìm họ về lại vì họ chiếm hết cả rồi.",Ethnic/Racial Minorities,Implicit HS
i wish i was born in a different era.,Ước gì mình sinh ra vào thời mà phụ nữ chỉ lo chuyện bếp núc.,Ethnic/Racial Minorities,Implicit HS
i have a friend who works at the border and he said that he saw a lot of people trying to cross the border and he said they were all,Tôi có anh bạn làm ở cửa khẩu bảo rằng anh thấy nhiều người cố vượt biên và đều trông giống như là đang đi hội chợ vậy.,Ethnic/Racial Minorities,Implicit HS
i have a friend who is a cop and he told me that he has never seen so many drugs in his life.,"Tôi có ông bạn là cảnh sát, anh ấy kể chưa từng thấy nhiều ma túy như từ khi làm việc ở những khu này.",Ethnic/Racial Minorities,Implicit HS
"i have nothing against hispanics, but they need to realize that they are in a new country and the rules are different here.","Tôi không có vấn đề gì với người gốc Tây Ban Nha, nhưng họ nên hiểu rằng họ đang sống ở một đất nước mới với luật lệ khác biệt.",Ethnic/Racial Minorities,Implicit HS
"if you are a white person, you should be proud of your race.","Nếu bạn là người da trắng, có lẽ bạn nên tự hào vì điều đó đấy.",Ethnic/Racial Minorities,Implicit HS
why cant we just have a white country     ,Sao không thể có một đất nước toàn người trắng nhỉ?,Ethnic/Racial Minorities,Implicit HS
"if you are white, you have a better chance of getting into a good college than if you are hispanic  ","Nếu bạn là người da trắng, cơ hội vào đại học danh tiếng sẽ rộng mở hơn nhiều so với khi bạn là người gốc Mỹ Latin.",Ethnic/Racial Minorities,Implicit HS
"if youre white, youre all right.",Nếu da trắng thì không phải nghĩ ngợi chi.,Ethnic/Racial Minorities,Implicit HS
if i had the choice between hiring a white guy with a wife and 2.,"Nếu phải chọn, tôi sẽ nghiêng về anh nhân viên da trắng với gia đình ổn định hơn.",Ethnic/Racial Minorities,Implicit HS
"if i had the power to do so, i would build a wall along the southern border of the united states and make them pay for it","Nếu có quyền, tôi sẽ xây một bức tường ở biên giới phía nam và bắt họ gánh chi phí.",Ethnic/Racial Minorities,Implicit HS
"i wish the government would do something to stop all of this immigration, but they never will ""  ","Ước gì chính phủ ra tay xử lý mọi tình trạng nhập cư này đi, nhưng họ chắc chẳng bao giờ làm đâu.",Ethnic/Racial Minorities,Implicit HS
its not that i hate them.,Đâu phải là tôi ghét họ đâu mà.,Ethnic/Racial Minorities,Implicit HS
i was walking down the street the other day and i heard a bunch of spanish coming from a car.,"Hôm trước đi bộ ngoài đường, tự dưng nghe như có lớp dạy tiếng Tây Ban Nha di động ấy.",Ethnic/Racial Minorities,Implicit HS
the only reason i have a job is because i have a college degree.,"Vậy là chỉ cần có tấm bằng đại học thôi là có thể ăn rồi, khó hiểu thật!",Ethnic/Racial Minorities,Implicit HS
"i have a friend who is a cop, and he told me that most of the crime in our city is caused by the hispanic gangs",Tôi có ông bạn làm cảnh sát nói rằng đa phần tội phạm trong thành phố đều do mấy băng đảng người gốc Mỹ Latin gây ra.,Ethnic/Racial Minorities,Implicit HS
"i would rather be poor and be able to walk down the street without being scared, than being rich and being scared to walk down the street","Tôi thà nghèo mà đi ngoài đường không phải lo sợ, còn hơn giàu có mà chẳng dám bước chân ra khỏi nhà.",Ethnic/Racial Minorities,Implicit HS
i have a friend that works in a factory.,"Tôi có một người bạn mà ai cũng nói là ""kỹ sư công nghiệp.""",Ethnic/Racial Minorities,Implicit HS
the only reason i have a job is because i was born in america and i speak english.,"Tôi có việc làm chỉ bởi vì sinh ra ở nước này và nói tiếng Việt, thật là nực cười.",Ethnic/Racial Minorities,Implicit HS
"i have nothing against asians, but they are taking over the world.","Tôi không có ác cảm gì với người châu Á, nhưng cứ như họ đang chiếm lĩnh cả thế giới vậy.",Ethnic/Racial Minorities,Implicit HS
"i have a friend who owns a business, and he said that he would never hire a hispanic because he knows they will steal from him","Tôi có một người bạn kinh doanh, anh ấy bảo sẽ không bao giờ thuê người gốc Mỹ Latin vì sợ bị mất đồ.",Ethnic/Racial Minorities,Implicit HS
i dont know why we let them come here.,Không hiểu sao mình lại để họ bén mảng đến đây.,Ethnic/Racial Minorities,Implicit HS
"if i were president, i would make it a law that all businesses have to have english as their main language of communication.","Nếu tôi làm tổng thống, chắc tôi sẽ ra luật bắt mọi công ty phải dùng tiếng Anh làm ngôn ngữ chính.",Ethnic/Racial Minorities,Implicit HS
"if you are a white person, you should be able to walk into a store and buy whatever you want without being followed by a security guard","Nếu bạn là người da trắng, chắc chắn bạn có thể thoải mái đi mua sắm mà chẳng phải lo nhân viên bảo vệ cứ bám đuôi đâu.",Ethnic/Racial Minorities,Implicit HS
we should build a huge wall along the border and make the mexs pay for it.,Chúng ta nên xây một bức tường thật lớn dọc biên giới và để mấy người Mexico lo tiền.,Ethnic/Racial Minorities,Implicit HS
"if i had the chance to go back in time with the knowledge i have now about how the world really works, i'd kill hitler as a","nếu tôi có cơ hội quay ngược thời gian với kiến thức hiện tại về cách thế giới thực sự vận hành, tôi sẽ làm doanh nhân thành đạt như người Mỹ.",Ethnic/Racial Minorities,Implicit HS
